transaction_id,transaction_date,customer_id,state,age_group,customer_segment,risk_tier,merchant_category,payment_channel,payment_method,device_type,transaction_amount,fee_amount,transaction_status,failure_reason,risk_score,risk_flag
TXN0010953,2025-01-15,CUST00559,OH,55+,Standard,Low,Digital Services,Mobile App,Wallet Balance,iOS,5.0,0.02,Completed,None,5,Low Risk
TXN0010954,2025-03-26,CUST00483,NY,55+,Standard,Medium,Healthcare,API,Credit Card,iOS,210.02,4.62,Completed,None,26,Low Risk
TXN0010955,2025-05-27,CUST00348,WA,25-34,Standard,High,Restaurants,Web,Debit Card,iOS,110.16,1.32,Completed,None,39,Low Risk
TXN0010956,2025-01-23,CUST00545,PA,18-24,Standard,Low,Digital Services,Card Terminal,Debit Card,POS,235.96,2.83,Completed,None,6,Low Risk
TXN0010957,2025-03-04,CUST00609,CO,55+,Premium,Medium,Utilities,Mobile App,Credit Card,Desktop,315.47,6.94,Completed,None,27,Low Risk
TXN0010958,2025-02-13,CUST00277,WA,25-34,Standard,Medium,Travel,Mobile App,Wallet Balance,iOS,365.43,1.46,Completed,None,29,Low Risk
TXN0010959,2025-05-14,CUST00572,CA,35-44,Standard,Low,Travel,Web,Wallet Balance,iOS,763.89,3.06,Completed,None,34,Low Risk
TXN0010960,2025-05-05,CUST00351,PA,45-54,Premium,Medium,Restaurants,Mobile App,Debit Card,Desktop,189.27,2.27,Completed,None,23,Low Risk
TXN0010961,2025-06-08,CUST00463,CO,18-24,Standard,Medium,Utilities,Web,Wallet Balance,Desktop,92.04,0.37,Completed,None,20,Low Risk
TXN0010962,2025-06-07,CUST00632,CO,18-24,Small Business,Medium,Subscription,Card Terminal,ACH,POS,41.63,0.25,Completed,None,22,Low Risk
TXN0010963,2025-01-21,CUST00202,TX,55+,Standard,Low,Digital Services,Web,ACH,Android,235.48,1.41,Completed,None,1,Low Risk
TXN0010964,2025-02-26,CUST00150,PA,25-34,Standard,Low,Retail,Web,Credit Card,iOS,157.38,3.46,Completed,None,0,Low Risk
TXN0010965,2025-02-22,CUST00537,GA,55+,Premium,Low,Utilities,API,ACH,iOS,160.51,0.96,Completed,None,10,Low Risk
TXN0010966,2025-04-09,CUST00042,WA,18-24,Standard,Low,Travel,API,Debit Card,Desktop,413.51,4.96,Completed,None,20,Low Risk
TXN0010967,2025-01-12,CUST00187,NC,45-54,Standard,Low,Money Transfer,Mobile App,Debit Card,iOS,244.9,2.94,Completed,None,28,Low Risk
TXN0010968,2025-02-15,CUST00477,CO,35-44,Standard,Low,Grocery,Web,Debit Card,API,14.32,0.17,Completed,None,3,Low Risk
TXN0010969,2025-05-27,CUST00513,OH,45-54,Standard,Medium,Retail,Mobile App,ACH,Android,34.7,0.21,Completed,None,22,Low Risk
TXN0010970,2025-03-13,CUST00363,NY,55+,Standard,Low,Grocery,Mobile App,Credit Card,Desktop,43.37,0.95,Completed,None,12,Low Risk
TXN0010971,2025-01-14,CUST00540,CO,18-24,Small Business,Low,Subscription,Mobile App,ACH,API,15.0,0.09,Completed,None,2,Low Risk
TXN0010972,2025-02-22,CUST00393,TX,25-34,Standard,Low,Restaurants,Mobile App,ACH,iOS,182.63,1.1,Completed,None,12,Low Risk
TXN0010973,2025-05-08,CUST00604,NC,18-24,Premium,Medium,Entertainment,Mobile App,Debit Card,POS,69.44,0.83,Completed,None,22,Low Risk
TXN0010974,2025-02-20,CUST00495,AZ,55+,Standard,High,Restaurants,API,Debit Card,POS,61.5,0.74,Completed,None,50,Medium Risk
TXN0010975,2025-04-04,CUST00226,GA,25-34,Standard,Low,Entertainment,Mobile App,Debit Card,Android,49.4,0.59,Completed,None,4,Low Risk
TXN0010976,2025-05-22,CUST00157,WA,45-54,Small Business,Low,Digital Services,Web,Debit Card,Android,140.13,1.68,Completed,None,11,Low Risk
TXN0010977,2025-05-20,CUST00577,NC,25-34,Premium,Low,Restaurants,API,Credit Card,iOS,8.24,0.0,Failed,Account Verification Failed,43,Medium Risk
TXN0010978,2025-04-21,CUST00068,CA,45-54,Premium,Low,Retail,Mobile App,Credit Card,Android,77.58,1.71,Completed,None,15,Low Risk
TXN0010979,2025-02-28,CUST00459,CA,18-24,Standard,Low,Utilities,Mobile App,Credit Card,Desktop,41.35,0.91,Completed,None,6,Low Risk
TXN0010980,2025-01-19,CUST00217,CO,45-54,Small Business,Low,Restaurants,API,ACH,Desktop,51.26,0.31,Completed,None,25,Low Risk
TXN0010981,2025-03-14,CUST00314,GA,18-24,Standard,Low,Restaurants,Mobile App,Credit Card,iOS,178.85,3.93,Completed,None,7,Low Risk
TXN0010982,2025-06-17,CUST00171,AZ,55+,Standard,Low,Utilities,Mobile App,ACH,iOS,309.67,1.86,Completed,None,14,Low Risk
TXN0010983,2025-06-28,CUST00480,IL,55+,Premium,Low,Money Transfer,Card Terminal,Debit Card,Desktop,169.08,2.03,Completed,None,19,Low Risk
TXN0010984,2025-06-01,CUST00310,OH,45-54,Premium,Low,Utilities,Card Terminal,Credit Card,POS,337.05,7.42,Completed,None,13,Low Risk
TXN0010985,2025-05-09,CUST00141,OH,18-24,Standard,High,Subscription,Mobile App,ACH,iOS,20.38,0.12,Completed,None,50,Medium Risk
TXN0010986,2025-04-04,CUST00246,CO,55+,Standard,Low,Restaurants,Mobile App,Credit Card,Desktop,44.18,0.0,Failed,Card Declined,34,Low Risk
TXN0010987,2025-06-18,CUST00301,NC,45-54,Premium,Low,Utilities,Web,Debit Card,Desktop,218.08,2.62,Completed,None,12,Low Risk
TXN0010988,2025-06-25,CUST00394,GA,55+,Premium,Low,Retail,Mobile App,Debit Card,API,64.05,0.77,Completed,None,0,Low Risk
TXN0010989,2025-02-27,CUST00064,VA,35-44,Standard,Low,Money Transfer,API,Debit Card,iOS,151.01,1.81,Completed,None,29,Low Risk
TXN0010990,2025-03-07,CUST00521,TX,55+,Small Business,Low,Restaurants,Mobile App,ACH,iOS,229.68,1.38,Completed,None,14,Low Risk
TXN0010991,2025-02-28,CUST00164,OH,45-54,Small Business,Low,Entertainment,API,Debit Card,Android,30.16,0.36,Completed,None,25,Low Risk
TXN0010992,2025-03-20,CUST00188,PA,35-44,Premium,High,Grocery,Mobile App,ACH,iOS,76.55,0.0,Failed,Insufficient Funds,61,Medium Risk
TXN0010993,2025-06-05,CUST00613,CO,25-34,Standard,Low,Money Transfer,API,ACH,Android,287.11,1.72,Completed,None,33,Low Risk
TXN0010994,2025-01-11,CUST00465,NJ,35-44,Premium,Low,Subscription,API,Debit Card,Android,99.0,1.19,Completed,None,21,Low Risk
TXN0010995,2025-02-01,CUST00160,NJ,55+,Standard,Low,Entertainment,Card Terminal,Debit Card,Android,21.09,0.25,Completed,None,4,Low Risk
TXN0010996,2025-01-11,CUST00146,PA,45-54,Premium,Low,Restaurants,Mobile App,ACH,iOS,55.77,0.0,Failed,Account Verification Failed,29,Low Risk
TXN0010997,2025-02-08,CUST00290,OH,55+,Standard,Medium,Utilities,Web,Debit Card,POS,124.57,1.49,Completed,None,20,Low Risk
TXN0010998,2025-03-16,CUST00096,CO,35-44,Standard,High,Utilities,Mobile App,ACH,Android,29.09,0.0,Failed,Card Declined,64,Medium Risk
TXN0010999,2025-04-15,CUST00250,VA,55+,Standard,Low,Restaurants,Mobile App,ACH,POS,75.77,0.45,Completed,None,13,Low Risk
TXN0011000,2025-06-01,CUST00110,NJ,55+,Standard,Low,Retail,Mobile App,Wallet Balance,Android,106.97,0.43,Completed,None,10,Low Risk
TXN0011001,2025-03-04,CUST00330,WA,18-24,Standard,Low,Grocery,Mobile App,Debit Card,iOS,136.24,1.63,Completed,None,11,Low Risk
TXN0011002,2025-04-18,CUST00428,WA,35-44,Standard,Low,Digital Services,Mobile App,Credit Card,iOS,124.11,2.73,Completed,None,12,Low Risk
TXN0011003,2025-01-15,CUST00213,GA,45-54,Premium,Low,Digital Services,Mobile App,Debit Card,Android,35.52,0.43,Completed,None,4,Low Risk
TXN0011004,2025-01-31,CUST00015,TX,25-34,Standard,Low,Subscription,Mobile App,Debit Card,Desktop,100.58,1.21,Completed,None,13,Low Risk
TXN0011005,2025-03-31,CUST00228,PA,35-44,Small Business,Low,Grocery,Card Terminal,Debit Card,iOS,19.21,0.23,Completed,None,4,Low Risk
TXN0011006,2025-03-06,CUST00046,IL,45-54,Premium,Low,Subscription,Web,Credit Card,Android,112.43,2.47,Completed,None,14,Low Risk
TXN0011007,2025-05-21,CUST00135,TX,45-54,Standard,Low,Utilities,Mobile App,Credit Card,POS,40.24,0.89,Completed,None,3,Low Risk
TXN0011008,2025-06-18,CUST00008,NC,35-44,Standard,Medium,Travel,Mobile App,Credit Card,Desktop,139.3,3.06,Completed,None,22,Low Risk
TXN0011009,2025-04-30,CUST00168,OH,55+,Premium,Low,Digital Services,Mobile App,Credit Card,Desktop,28.05,0.62,Completed,None,9,Low Risk
TXN0011010,2025-02-03,CUST00262,TX,55+,Standard,Medium,Digital Services,Mobile App,Credit Card,Android,130.77,2.88,Completed,None,30,Low Risk
TXN0011011,2025-05-24,CUST00637,CO,35-44,Standard,Low,Travel,Mobile App,Debit Card,POS,508.39,6.1,Completed,None,40,Medium Risk
TXN0011012,2025-04-27,CUST00133,MA,18-24,Standard,High,Digital Services,Mobile App,Debit Card,iOS,131.5,1.58,Completed,None,49,Medium Risk
TXN0011013,2025-06-07,CUST00556,IL,35-44,Premium,High,Retail,Mobile App,Debit Card,Android,25.84,0.31,Completed,None,46,Medium Risk
TXN0011014,2025-03-31,CUST00398,PA,45-54,Small Business,Low,Grocery,API,Debit Card,Desktop,86.85,1.04,Completed,None,14,Low Risk
TXN0011015,2025-04-22,CUST00230,NJ,35-44,Standard,Low,Grocery,Mobile App,Debit Card,Android,29.94,0.36,Completed,None,12,Low Risk
TXN0011016,2025-05-24,CUST00214,VA,25-34,Premium,Low,Restaurants,Mobile App,Credit Card,Android,329.87,7.26,Completed,None,9,Low Risk
TXN0011017,2025-04-04,CUST00358,NC,45-54,Standard,Low,Digital Services,Mobile App,Debit Card,iOS,22.87,0.27,Completed,None,10,Low Risk
TXN0011018,2025-03-23,CUST00356,GA,18-24,Premium,Low,Healthcare,Mobile App,Debit Card,Android,41.7,0.5,Completed,None,4,Low Risk
TXN0011019,2025-01-24,CUST00520,NJ,18-24,Standard,Low,Subscription,Mobile App,Credit Card,Android,55.82,1.23,Completed,None,12,Low Risk
TXN0011020,2025-02-05,CUST00456,CA,18-24,Small Business,Low,Restaurants,Mobile App,Credit Card,iOS,131.36,2.89,Completed,None,10,Low Risk
TXN0011021,2025-03-24,CUST00178,NY,55+,Premium,Low,Digital Services,Card Terminal,Debit Card,Android,15.47,0.19,Completed,None,8,Low Risk
TXN0011022,2025-05-30,CUST00378,WA,55+,Standard,Medium,Utilities,Mobile App,ACH,POS,183.81,1.1,Completed,None,30,Low Risk
TXN0011023,2025-04-20,CUST00050,CO,18-24,Standard,Low,Retail,API,Credit Card,API,35.83,0.79,Completed,None,18,Low Risk
TXN0011024,2025-05-29,CUST00004,TX,55+,Standard,Low,Grocery,Web,Debit Card,Android,64.28,0.77,Completed,None,12,Low Risk
TXN0011025,2025-06-29,CUST00129,FL,45-54,Premium,Low,Entertainment,API,Wallet Balance,iOS,155.27,0.0,Failed,Bank Network Error,36,Low Risk
TXN0011026,2025-03-28,CUST00425,GA,25-34,Standard,Low,Healthcare,API,Debit Card,POS,15.23,0.18,Completed,None,14,Low Risk
TXN0011027,2025-04-14,CUST00443,NC,45-54,Standard,Low,Entertainment,Mobile App,Credit Card,Android,44.36,0.98,Completed,None,6,Low Risk
TXN0011028,2025-04-22,CUST00317,GA,18-24,Standard,Low,Entertainment,Mobile App,Debit Card,Android,48.29,0.58,Completed,None,0,Low Risk
TXN0011029,2025-02-12,CUST00465,NJ,35-44,Premium,Low,Utilities,API,Debit Card,iOS,133.54,0.0,Failed,Insufficient Funds,32,Low Risk
TXN0011030,2025-03-13,CUST00314,GA,18-24,Standard,Low,Digital Services,Mobile App,ACH,iOS,46.87,0.28,Completed,None,9,Low Risk
TXN0011031,2025-01-01,CUST00438,OH,55+,Standard,High,Subscription,Mobile App,Debit Card,Android,225.32,2.7,Completed,None,44,Medium Risk
TXN0011032,2025-04-28,CUST00535,MA,25-34,Standard,Medium,Utilities,Mobile App,Debit Card,iOS,292.36,3.51,Completed,None,28,Low Risk
TXN0011033,2025-06-25,CUST00330,WA,18-24,Standard,Low,Restaurants,Mobile App,Credit Card,iOS,123.01,2.71,Completed,None,6,Low Risk
TXN0011034,2025-01-15,CUST00044,NC,45-54,Premium,Medium,Grocery,Mobile App,Credit Card,Android,56.0,1.23,Completed,None,21,Low Risk
TXN0011035,2025-05-29,CUST00601,IL,45-54,Standard,Low,Money Transfer,Card Terminal,Debit Card,iOS,441.29,5.3,Completed,None,27,Low Risk
TXN0011036,2025-01-01,CUST00341,GA,45-54,Standard,Low,Money Transfer,Web,Debit Card,POS,245.05,2.94,Completed,None,29,Low Risk
TXN0011037,2025-06-29,CUST00629,FL,55+,Standard,Low,Grocery,Mobile App,Credit Card,iOS,149.43,3.29,Completed,None,1,Low Risk
TXN0011038,2025-03-13,CUST00062,NC,55+,Standard,Low,Subscription,Web,Wallet Balance,Android,163.59,0.65,Completed,None,11,Low Risk
TXN0011039,2025-01-23,CUST00357,CA,35-44,Standard,Low,Subscription,Web,Credit Card,Android,10.12,0.22,Completed,None,11,Low Risk
TXN0011040,2025-05-10,CUST00379,MA,18-24,Standard,High,Entertainment,Web,ACH,Desktop,78.63,0.0,Failed,Bank Network Error,60,Medium Risk
TXN0011041,2025-04-30,CUST00424,WA,45-54,Standard,Low,Utilities,API,Credit Card,iOS,103.17,2.27,Completed,None,13,Low Risk
TXN0011042,2025-04-21,CUST00529,PA,55+,Standard,Medium,Retail,Mobile App,ACH,Android,66.18,0.4,Completed,None,21,Low Risk
TXN0011043,2025-01-28,CUST00427,NC,55+,Standard,Medium,Utilities,Web,Debit Card,Android,106.12,1.27,Completed,None,23,Low Risk
TXN0011044,2025-06-10,CUST00197,OH,25-34,Standard,Low,Grocery,Mobile App,Credit Card,iOS,55.6,1.22,Completed,None,1,Low Risk
TXN0011045,2025-02-14,CUST00495,AZ,55+,Standard,High,Utilities,Mobile App,ACH,Android,190.68,1.14,Completed,None,49,Medium Risk
TXN0011046,2025-05-16,CUST00132,WA,25-34,Standard,Low,Healthcare,Mobile App,ACH,Desktop,6.11,0.04,Completed,None,0,Low Risk
TXN0011047,2025-05-08,CUST00520,NJ,18-24,Standard,Low,Restaurants,Mobile App,Debit Card,iOS,9.73,0.12,Completed,None,4,Low Risk
TXN0011048,2025-06-01,CUST00040,MA,55+,Standard,Low,Grocery,Mobile App,Debit Card,iOS,47.23,0.57,Completed,None,4,Low Risk
TXN0011049,2025-05-08,CUST00415,GA,18-24,Standard,Low,Retail,Mobile App,ACH,Android,151.07,0.91,Completed,None,6,Low Risk
TXN0011050,2025-02-01,CUST00552,NC,45-54,Standard,Low,Grocery,Mobile App,Debit Card,Android,126.93,1.52,Completed,None,12,Low Risk
TXN0011051,2025-06-21,CUST00409,IL,55+,Premium,Medium,Grocery,Mobile App,Debit Card,Android,38.43,0.46,Completed,None,30,Low Risk
TXN0011052,2025-01-05,CUST00189,AZ,25-34,Standard,Low,Digital Services,Mobile App,Debit Card,iOS,21.78,0.26,Completed,None,7,Low Risk
TXN0011053,2025-01-19,CUST00607,IL,55+,Standard,Low,Subscription,Mobile App,Wallet Balance,iOS,127.47,0.51,Completed,None,13,Low Risk
TXN0011054,2025-03-04,CUST00391,GA,35-44,Standard,Low,Healthcare,Mobile App,ACH,Desktop,159.27,0.96,Completed,None,14,Low Risk
TXN0011055,2025-03-23,CUST00494,AZ,45-54,Small Business,Low,Restaurants,Web,Debit Card,Android,46.78,0.56,Completed,None,7,Low Risk
TXN0011056,2025-05-19,CUST00143,AZ,45-54,Standard,Medium,Entertainment,Mobile App,Debit Card,Android,118.54,1.42,Completed,None,19,Low Risk
TXN0011057,2025-04-09,CUST00198,GA,45-54,Standard,Low,Retail,Web,ACH,API,12.6,0.08,Completed,None,7,Low Risk
TXN0011058,2025-05-01,CUST00398,PA,45-54,Small Business,Low,Entertainment,Mobile App,Debit Card,Desktop,41.83,0.5,Completed,None,9,Low Risk
TXN0011059,2025-01-12,CUST00276,AZ,18-24,Small Business,Low,Money Transfer,Web,ACH,iOS,346.84,2.08,Completed,None,26,Low Risk
TXN0011060,2025-04-26,CUST00496,CA,55+,Premium,Low,Utilities,Mobile App,Credit Card,Android,17.43,0.38,Completed,None,4,Low Risk
TXN0011061,2025-03-13,CUST00342,CA,35-44,Premium,Medium,Retail,Mobile App,Debit Card,Android,51.19,0.61,Completed,None,24,Low Risk
TXN0011062,2025-04-05,CUST00364,WA,55+,Premium,Low,Grocery,Mobile App,Debit Card,iOS,47.88,0.57,Completed,None,10,Low Risk
TXN0011063,2025-04-15,CUST00453,CA,35-44,Standard,Medium,Retail,Mobile App,Debit Card,iOS,95.74,1.15,Completed,None,25,Low Risk
TXN0011064,2025-06-03,CUST00408,MA,55+,Premium,Low,Entertainment,Web,Credit Card,POS,76.03,1.67,Completed,None,9,Low Risk
TXN0011065,2025-05-14,CUST00364,WA,55+,Premium,Low,Money Transfer,Mobile App,Credit Card,Desktop,245.08,5.39,Completed,None,19,Low Risk
TXN0011066,2025-02-09,CUST00048,AZ,18-24,Standard,Low,Retail,Mobile App,Credit Card,iOS,52.83,1.16,Completed,None,6,Low Risk
TXN0011067,2025-02-06,CUST00596,PA,45-54,Standard,Low,Utilities,API,Wallet Balance,Android,120.75,0.48,Completed,None,20,Low Risk
TXN0011068,2025-06-02,CUST00434,GA,45-54,Standard,Medium,Restaurants,Web,Debit Card,API,16.05,0.19,Completed,None,16,Low Risk
TXN0011069,2025-04-07,CUST00103,OH,25-34,Standard,Medium,Retail,Card Terminal,ACH,Desktop,44.91,0.0,Failed,Bank Network Error,35,Low Risk
TXN0011070,2025-04-10,CUST00067,CO,35-44,Standard,Low,Retail,Mobile App,Credit Card,Desktop,47.54,1.05,Completed,None,2,Low Risk
TXN0011071,2025-02-08,CUST00462,NY,55+,Standard,Medium,Grocery,Web,Debit Card,Desktop,119.4,1.43,Completed,None,19,Low Risk
TXN0011072,2025-05-14,CUST00435,MA,35-44,Standard,Low,Utilities,Web,ACH,Android,215.57,1.29,Completed,None,3,Low Risk
TXN0011073,2025-06-02,CUST00489,MA,45-54,Premium,Low,Restaurants,Web,Credit Card,Desktop,27.41,0.6,Completed,None,14,Low Risk
TXN0011074,2025-01-03,CUST00043,TX,55+,Standard,Low,Healthcare,Card Terminal,Credit Card,Desktop,77.1,1.7,Completed,None,9,Low Risk
TXN0011075,2025-06-06,CUST00482,AZ,18-24,Standard,Medium,Grocery,Mobile App,ACH,POS,222.1,1.33,Completed,None,17,Low Risk
TXN0011076,2025-06-18,CUST00349,NJ,35-44,Standard,Low,Utilities,Web,Credit Card,Android,34.96,0.77,Completed,None,5,Low Risk
TXN0011077,2025-04-03,CUST00160,NJ,55+,Standard,Low,Money Transfer,Mobile App,Debit Card,Android,169.23,2.03,Completed,None,24,Low Risk
TXN0011078,2025-03-11,CUST00420,PA,18-24,Standard,Medium,Retail,Web,Debit Card,iOS,55.49,0.67,Completed,None,19,Low Risk
TXN0011079,2025-01-06,CUST00257,CA,55+,Premium,Low,Retail,Mobile App,ACH,Desktop,188.28,1.13,Completed,None,0,Low Risk
TXN0011080,2025-05-03,CUST00221,WA,45-54,Premium,Low,Grocery,Web,Debit Card,Android,8.5,0.1,Completed,None,9,Low Risk
TXN0011081,2025-04-24,CUST00278,GA,35-44,Standard,High,Grocery,Mobile App,Debit Card,iOS,110.28,1.32,Completed,None,42,Medium Risk
TXN0011082,2025-04-10,CUST00237,NJ,25-34,Standard,Low,Entertainment,API,Debit Card,API,52.94,0.64,Completed,None,16,Low Risk
TXN0011083,2025-04-19,CUST00060,TX,45-54,Standard,Low,Money Transfer,Mobile App,Wallet Balance,Android,5.0,0.02,Completed,None,20,Low Risk
TXN0011084,2025-04-28,CUST00014,NJ,18-24,Standard,Low,Grocery,Card Terminal,Credit Card,iOS,24.29,0.53,Completed,None,8,Low Risk
TXN0011085,2025-01-03,CUST00608,NC,25-34,Standard,Medium,Grocery,Mobile App,Wallet Balance,Android,184.01,0.74,Completed,None,29,Low Risk
TXN0011086,2025-06-01,CUST00350,CO,45-54,Standard,Low,Money Transfer,Mobile App,Debit Card,Android,333.38,0.0,Failed,Account Verification Failed,39,Low Risk
TXN0011087,2025-06-02,CUST00637,CO,35-44,Standard,Low,Subscription,Mobile App,ACH,Android,5.0,0.0,Failed,Insufficient Funds,27,Low Risk
TXN0011088,2025-05-19,CUST00618,OH,25-34,Standard,Low,Retail,Card Terminal,ACH,iOS,91.17,0.55,Completed,None,9,Low Risk
TXN0011089,2025-01-09,CUST00593,MA,45-54,Standard,Low,Healthcare,Mobile App,ACH,iOS,167.37,1.0,Completed,None,9,Low Risk
TXN0011090,2025-01-11,CUST00572,CA,35-44,Standard,Low,Grocery,API,Credit Card,Android,57.43,1.26,Completed,None,16,Low Risk
TXN0011091,2025-02-06,CUST00632,CO,18-24,Small Business,Medium,Travel,API,Debit Card,iOS,254.58,3.05,Completed,None,34,Low Risk
TXN0011092,2025-05-26,CUST00359,WA,18-24,Premium,Low,Money Transfer,Mobile App,Credit Card,Desktop,175.12,3.85,Completed,None,20,Low Risk
TXN0011093,2025-05-04,CUST00550,CO,35-44,Standard,Low,Money Transfer,Card Terminal,Debit Card,iOS,310.82,3.73,Completed,None,24,Low Risk
TXN0011094,2025-04-21,CUST00633,AZ,25-34,Premium,Low,Utilities,Mobile App,Credit Card,Android,127.26,2.8,Completed,None,13,Low Risk
TXN0011095,2025-05-15,CUST00444,GA,25-34,Premium,Medium,Entertainment,Mobile App,Debit Card,Desktop,5.0,0.06,Completed,None,27,Low Risk
TXN0011096,2025-05-04,CUST00177,OH,55+,Premium,Medium,Grocery,Mobile App,Debit Card,Android,148.38,1.78,Completed,None,20,Low Risk
TXN0011097,2025-02-18,CUST00305,FL,35-44,Standard,Low,Money Transfer,Web,Credit Card,Android,119.6,2.63,Completed,None,28,Low Risk
TXN0011098,2025-02-05,CUST00462,NY,55+,Standard,Medium,Money Transfer,Web,Wallet Balance,Desktop,341.89,1.37,Completed,None,30,Low Risk
TXN0011099,2025-02-05,CUST00633,AZ,25-34,Premium,Low,Retail,Mobile App,Wallet Balance,Android,137.25,0.55,Completed,None,5,Low Risk
TXN0011100,2025-05-18,CUST00115,PA,45-54,Premium,Medium,Restaurants,Mobile App,Debit Card,iOS,34.93,0.42,Completed,None,29,Low Risk
TXN0011101,2025-05-26,CUST00332,NY,35-44,Standard,Low,Restaurants,API,Debit Card,iOS,27.11,0.33,Completed,None,21,Low Risk
TXN0011102,2025-02-19,CUST00051,NY,18-24,Premium,Medium,Utilities,Mobile App,ACH,iOS,219.69,1.32,Completed,None,24,Low Risk
TXN0011103,2025-04-10,CUST00071,NJ,55+,Standard,Medium,Retail,Web,Credit Card,Desktop,22.22,0.49,Completed,None,18,Low Risk
TXN0011104,2025-03-19,CUST00409,IL,55+,Premium,Medium,Money Transfer,Mobile App,Credit Card,POS,576.21,12.68,Completed,None,68,Medium Risk
TXN0011105,2025-01-30,CUST00113,PA,55+,Standard,Medium,Restaurants,Mobile App,Debit Card,iOS,92.14,1.11,Completed,None,23,Low Risk
TXN0011106,2025-04-28,CUST00346,TX,45-54,Standard,High,Retail,Web,ACH,iOS,20.01,0.12,Completed,None,41,Medium Risk
TXN0011107,2025-04-07,CUST00006,WA,35-44,Premium,Low,Grocery,Card Terminal,Debit Card,iOS,63.81,0.77,Completed,None,12,Low Risk
TXN0011108,2025-05-07,CUST00405,GA,25-34,Standard,Low,Grocery,Card Terminal,Debit Card,Android,173.81,2.09,Completed,None,7,Low Risk
TXN0011109,2025-06-29,CUST00325,FL,55+,Standard,Low,Grocery,Mobile App,Debit Card,API,145.45,1.75,Completed,None,9,Low Risk
TXN0011110,2025-04-09,CUST00016,VA,55+,Standard,High,Utilities,Mobile App,Credit Card,Android,182.58,4.02,Completed,None,37,Low Risk
TXN0011111,2025-03-13,CUST00341,GA,45-54,Standard,Low,Grocery,Mobile App,Credit Card,Desktop,56.42,1.24,Completed,None,7,Low Risk
TXN0011112,2025-04-04,CUST00158,NJ,25-34,Standard,Low,Digital Services,API,Debit Card,Desktop,89.25,1.07,Completed,None,17,Low Risk
TXN0011113,2025-04-16,CUST00462,NY,55+,Standard,Medium,Utilities,Card Terminal,Credit Card,POS,119.26,2.62,Completed,None,23,Low Risk
TXN0011114,2025-06-29,CUST00521,TX,55+,Small Business,Low,Subscription,Mobile App,Debit Card,Android,57.47,0.69,Completed,None,2,Low Risk
TXN0011115,2025-03-16,CUST00388,FL,45-54,Standard,High,Retail,Mobile App,Debit Card,Android,23.47,0.28,Completed,None,38,Low Risk
TXN0011116,2025-05-03,CUST00340,PA,45-54,Premium,Low,Grocery,Mobile App,ACH,POS,131.53,0.79,Completed,None,15,Low Risk
TXN0011117,2025-01-28,CUST00143,AZ,45-54,Standard,Medium,Grocery,Mobile App,Debit Card,Desktop,91.05,1.09,Completed,None,16,Low Risk
